Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
21.40,-116.70725329,32.73431888,1604.00,0.00000,0.00000,0.00000
21.40,-116.70725329,32.73431888,1604.00,0.00000,0.00000,0.00000
21.40,-116.70725329,32.73431888,1604.00,0.00000,0.00000,0.00000
21.40,-116.70725329,32.73431888,1604.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71739761,32.70826785,2394.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71665014,32.73054597,-456.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71632979,32.69371521,3814.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.40,-116.71248562,32.72389847,3194.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.70736007,32.73431888,1604.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71750440,32.70817802,2404.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71686370,32.73063580,-456.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71654335,32.69353555,3834.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.50,-116.71259240,32.72389847,3214.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.70746685,32.73440871,1614.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71761118,32.70808819,2414.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71697048,32.73063580,-466.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71665014,32.69335589,3854.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.60,-116.71280597,32.72389847,3224.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.70757363,32.73440871,1624.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71782474,32.70808819,2424.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71718405,32.73063580,-466.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71675692,32.69326606,3874.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.70,-116.71291275,32.72389847,3234.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.70768041,32.73449854,1624.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71793152,32.70799836,2434.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71729083,32.73063580,-466.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71697048,32.69308640,3894.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.80,-116.71301953,32.72389847,3254.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.70778720,32.73449854,1634.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71803831,32.70790853,2454.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71750440,32.73063580,-466.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71707727,32.69290673,3914.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
21.90,-116.71323310,32.72380864,3264.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.70789398,32.73449854,1634.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71814509,32.70781870,2464.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71771796,32.73063580,-476.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71729083,32.69272707,3934.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.00,-116.71333988,32.72380864,3274.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.70800076,32.73458837,1644.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71835865,32.70772887,2474.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71782474,32.73063580,-476.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71739761,32.69254741,3944.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.10,-116.71344666,32.72380864,3294.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.70810754,32.73458837,1654.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71846544,32.70763904,2484.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71803831,32.73063580,-476.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71761118,32.69236775,3964.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.20,-116.71366023,32.72380864,3304.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.70821433,32.73458837,1654.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71857222,32.70754921,2494.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71814509,32.73063580,-476.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71771796,32.69227792,3984.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.30,-116.71376701,32.72380864,3314.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.70832111,32.73467820,1664.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71878578,32.70745937,2504.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71835865,32.73072563,-486.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71793152,32.69209825,4004.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.40,-116.71398058,32.72380864,3334.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.70842789,32.73467820,1664.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71889257,32.70736954,2514.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71857222,32.73072563,-486.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71803831,32.69191859,4024.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.50,-116.71408736,32.72380864,3344.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.70853467,32.73476803,1674.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71899935,32.70727971,2524.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71867900,32.73072563,-486.00,0.00000,0.00000,0.00000
22.60,-116.71825187,32.69173893,4044.00,0.00000,0.00000,0.00000
